_id,contract.country,viewDate,Movies.Viewing PCT,Movies.Details.Director.Name
ObjectId(5e13ce3a054a095daa7a417b),Libyan Arab Jamahiriya,2016-01-09,100,Danny Pang
ObjectId(5e13ce3a054a095daa7a417c),Libyan Arab Jamahiriya,2016-01-22,100,Nelson McCormick
ObjectId(5e13ce3a054a095daa7a417d),Libyan Arab Jamahiriya,2016-01-03,1,David Mamet
ObjectId(5e13ce3a054a095daa7a417e),Libyan Arab Jamahiriya,2016-01-23,100,Stephen Gaghan
ObjectId(5e13ce3a054a095daa7a417f),Libyan Arab Jamahiriya,2016-01-14,100,Takashi Shimizu
ObjectId(5e13ce3a054a095daa7a4180),Libyan Arab Jamahiriya,2016-01-09,24,Robert Luketic
ObjectId(5e13ce3a054a095daa7a4181),Libyan Arab Jamahiriya,2016-01-26,100,Anand Tucker
ObjectId(5e13ce3a054a095daa7a4182),Mauritania,2016-01-31,3,Frank Coraci
ObjectId(5e13ce3a054a095daa7a4183),Mauritania,2016-01-20,2,Jodie Foster
ObjectId(5e13ce3a054a095daa7a4184),Mauritania,2016-01-27,99,Danny Cannon
ObjectId(5e13ce3a054a095daa7a4185),Mauritania,2016-01-29,2,David S. Ward
ObjectId(5e13ce3a054a095daa7a4186),Mauritania,2016-01-28,99,Steve Rash
ObjectId(5e13ce3a054a095daa7a4187),Georgia,2016-01-12,98,Renny Harlin
ObjectId(5e13ce3a054a095daa7a4188),Georgia,2016-01-14,100,Stephen Daldry
ObjectId(5e13ce3a054a095daa7a4189),Svalbard and Jan Mayen,2016-01-19,100,Roland Emmerich
ObjectId(5e13ce3a054a095daa7a418a),Svalbard and Jan Mayen,2016-01-15,100,Spike Lee
ObjectId(5e13ce3a054a095daa7a418b),Svalbard and Jan Mayen,2016-01-27,98,Daniel Barnz
ObjectId(5e13ce3a054a095daa7a418c),Central African Republic,2016-01-11,100,Shekhar Kapur
ObjectId(5e13ce3a054a095daa7a418d),Central African Republic,2016-01-21,1,Barbra Streisand
ObjectId(5e13ce3a054a095daa7a418e),Germany,2016-01-14,81,David Hewlett
ObjectId(5e13ce3a054a095daa7a418f),Germany,2016-01-13,100,Renny Harlin
ObjectId(5e13ce3a054a095daa7a4190),Germany,2016-01-20,100,Eric Nicholas
ObjectId(5e13ce3a054a095daa7a4191),Germany,2016-01-08,100,Harold Ramis
ObjectId(5e13ce3a054a095daa7a4192),Germany,2016-01-21,98,Patrick Lussier
ObjectId(5e13ce3a054a095daa7a4193),Germany,2016-01-10,100,Marc Forster
ObjectId(5e13ce3a054a095daa7a4194),Germany,2016-01-21,100,Dwight H. Little
ObjectId(5e13ce3a054a095daa7a4195),Germany,2016-01-07,99,Frank Oz
ObjectId(5e13ce3a054a095daa7a4196),Germany,2016-01-21,99,Rob Marshall
ObjectId(5e13ce3a054a095daa7a4197),Germany,2016-01-23,100,Robert Harmon
ObjectId(5e13ce3a054a095daa7a4198),Germany,2016-01-28,100,Peter Segal
ObjectId(5e13ce3a054a095daa7a4199),Germany,2016-01-09,98,Carl Franklin
ObjectId(5e13ce3a054a095daa7a419a),Germany,2016-01-11,100,Wes Craven
ObjectId(5e13ce3a054a095daa7a419b),Germany,2016-01-19,99,Reginald Hudlin
ObjectId(5e13ce3a054a095daa7a419c),Germany,2016-01-16,98,Jean-Jacques Annaud
ObjectId(5e13ce3a054a095daa7a419d),Germany,2016-01-01,10,Jonas �kerlund
ObjectId(5e13ce3a054a095daa7a419e),Germany,2016-01-05,1,Richard Marquand
ObjectId(5e13ce3a054a095daa7a419f),Germany,2016-01-08,100,Hsiao-Hsien Hou
ObjectId(5e13ce3a054a095daa7a41a0),Germany,2016-01-30,98,Anthony Minghella
ObjectId(5e13ce3a054a095daa7a41a1),Germany,2016-01-15,99,Ariel Vromen
ObjectId(5e13ce3a054a095daa7a41a2),Germany,2016-01-04,98,Andrew Wilson
ObjectId(5e13ce3a054a095daa7a41a3),Germany,2016-01-29,5,Tim Boxell
ObjectId(5e13ce3a054a095daa7a41a4),Lebanon,2016-01-20,1,Sam Weisman
ObjectId(5e13ce3a054a095daa7a41a5),Lebanon,2016-01-25,98,Shawn Levy
ObjectId(5e13ce3a054a095daa7a41a6),Lebanon,2016-01-10,98,Roger Spottiswoode
ObjectId(5e13ce3a054a095daa7a41a7),Lebanon,2016-01-22,5,David Fincher
ObjectId(5e13ce3a054a095daa7a41a8),United Arab Emirates,2016-01-26,98,Newt Arnold
ObjectId(5e13ce3a054a095daa7a41a9),United Arab Emirates,2016-01-22,99,Mike Mitchell
ObjectId(5e13ce3a054a095daa7a41aa),United Arab Emirates,2016-01-24,3,William Friedkin
ObjectId(5e13ce3a054a095daa7a41ab),United Arab Emirates,2016-01-20,98,Laurent Tirard
ObjectId(5e13ce3a054a095daa7a41ac),United Arab Emirates,2016-01-25,98,Wayne Wang
ObjectId(5e13ce3a054a095daa7a41ad),United Arab Emirates,2016-01-06,98,Lars von Trier
ObjectId(5e13ce3a054a095daa7a41ae),United Arab Emirates,2016-01-18,100,Robert Redford
ObjectId(5e13ce3a054a095daa7a41af),United Arab Emirates,2016-01-27,100,Richard Glatzer
ObjectId(5e13ce3a054a095daa7a41b0),United Arab Emirates,2016-01-12,100,Michael Moore
ObjectId(5e13ce3a054a095daa7a41b1),United Arab Emirates,2016-01-03,99,Robert Redford
ObjectId(5e13ce3a054a095daa7a41b2),United Arab Emirates,2016-01-18,100,Alejandro Amen�bar
ObjectId(5e13ce3a054a095daa7a41b3),United Arab Emirates,2016-01-31,3,Huck Botko
ObjectId(5e13ce3a054a095daa7a41b4),Latvia,2016-01-15,98,Frank Coraci
ObjectId(5e13ce3a054a095daa7a41b5),Latvia,2016-01-22,100,John Carney
ObjectId(5e13ce3a054a095daa7a41b6),Latvia,2016-01-08,100,Tim Burton
ObjectId(5e13ce3a054a095daa7a41b7),Latvia,2016-01-10,4,Danny Steinmann
ObjectId(5e13ce3a054a095daa7a41b8),Latvia,2016-01-06,5,John Hamburg
ObjectId(5e13ce3a054a095daa7a41b9),Latvia,2016-01-02,98,Troy Duffy
ObjectId(5e13ce3a054a095daa7a41ba),Cocos (Keeling) Islands,2016-01-24,100,Harold Ramis
ObjectId(5e13ce3a054a095daa7a41bb),Cocos (Keeling) Islands,2016-01-25,98,Courtney Solomon
ObjectId(5e13ce3a054a095daa7a41bc),Cocos (Keeling) Islands,2016-01-02,100,Robert Rodriguez
ObjectId(5e13ce3a054a095daa7a41bd),Cocos (Keeling) Islands,2016-01-09,4,Robert Luketic
ObjectId(5e13ce3a054a095daa7a41be),Cocos (Keeling) Islands,2016-01-25,100,John G. Avildsen
ObjectId(5e13ce3a054a095daa7a41bf),Bahamas,2016-01-24,100,Hideaki Anno
ObjectId(5e13ce3a054a095daa7a41c0),Gambia,2016-01-23,100,Woody Allen
ObjectId(5e13ce3a054a095daa7a41c1),Gambia,2016-01-07,100,Stuart Baird
ObjectId(5e13ce3a054a095daa7a41c2),Nepal,2016-01-03,98,Steve Pink
ObjectId(5e13ce3a054a095daa7a41c3),Nepal,2016-01-10,99,David Zucker
ObjectId(5e13ce3a054a095daa7a41c4),Nepal,2016-01-29,3,Bobby Farrelly
ObjectId(5e13ce3a054a095daa7a41c5),Nepal,2016-01-06,99,Wolfgang Petersen
ObjectId(5e13ce3a054a095daa7a41c6),Nepal,2016-01-25,99,James Gunn
ObjectId(5e13ce3a054a095daa7a41c7),Nepal,2016-01-18,98,Michael Bay
ObjectId(5e13ce3a054a095daa7a41c8),Nepal,2016-01-18,100,Charles Robert Carner
ObjectId(5e13ce3a054a095daa7a41c9),Peru,2016-01-23,99,Gary Sherman
ObjectId(5e13ce3a054a095daa7a41ca),Peru,2016-01-06,100,J.B. Rogers
ObjectId(5e13ce3a054a095daa7a41cb),Hungary,2016-01-19,98,Penny Marshall
ObjectId(5e13ce3a054a095daa7a41cc),Hungary,2016-01-23,99,Ridley Scott
ObjectId(5e13ce3a054a095daa7a41cd),Hungary,2016-01-14,100,Scott Cooper
ObjectId(5e13ce3a054a095daa7a41ce),Hungary,2016-01-21,98,Bobby Farrelly
ObjectId(5e13ce3a054a095daa7a41cf),Hungary,2016-01-04,99,D.J. Caruso
ObjectId(5e13ce3a054a095daa7a41d0),Hungary,2016-01-29,98,Amat Escalante
ObjectId(5e13ce3a054a095daa7a41d1),Hungary,2016-01-31,44,Marcio Garcia
ObjectId(5e13ce3a054a095daa7a41d2),Hungary,2016-01-04,99,Siddiq Barmak
ObjectId(5e13ce3a054a095daa7a41d3),Hungary,2016-01-25,99,Brad Bird
ObjectId(5e13ce3a054a095daa7a41d4),"Virgin Islands, British",2016-01-14,100,Yimou Zhang
ObjectId(5e13ce3a054a095daa7a41d5),"Virgin Islands, British",2016-01-22,99,Paul W.S. Anderson
ObjectId(5e13ce3a054a095daa7a41d6),"Virgin Islands, British",2016-01-24,98,Kari Skogland
ObjectId(5e13ce3a054a095daa7a41d7),"Virgin Islands, British",2016-01-09,98,Rania Attieh
ObjectId(5e13ce3a054a095daa7a41d8),"Virgin Islands, British",2016-01-17,98,Ian Iqbal Rashid
ObjectId(5e13ce3a054a095daa7a41d9),"Virgin Islands, British",2016-01-26,78,Simon Wells
ObjectId(5e13ce3a054a095daa7a41da),"Virgin Islands, British",2016-01-02,98,Gore Verbinski
ObjectId(5e13ce3a054a095daa7a41db),"Virgin Islands, British",2016-01-04,98,Spike Lee
ObjectId(5e13ce3a054a095daa7a41dc),"Virgin Islands, British",2016-01-30,4,Gary Trousdale
ObjectId(5e13ce3a054a095daa7a41dd),"Virgin Islands, British",2016-01-08,100,Chia-Liang Liu
ObjectId(5e13ce3a054a095daa7a41de),"Virgin Islands, British",2016-01-28,98,
ObjectId(5e13ce3a054a095daa7a41df),French Polynesia,2016-01-18,98,Phil Lord
ObjectId(5e13ce3a054a095daa7a41e0),French Polynesia,2016-01-21,3,Will Gluck
ObjectId(5e13ce3a054a095daa7a41e1),French Polynesia,2016-01-30,99,Jay Roach
ObjectId(5e13ce3a054a095daa7a41e2),French Polynesia,2016-01-01,98,Juraj Jakubisko
ObjectId(5e13ce3a054a095daa7a41e3),French Polynesia,2016-01-10,100,Phil Lord
ObjectId(5e13ce3a054a095daa7a41e4),French Polynesia,2016-01-09,98,Youssef Delara
ObjectId(5e13ce3a054a095daa7a41e5),French Polynesia,2016-01-27,33,Tommy Wirkola
ObjectId(5e13ce3a054a095daa7a41e6),French Polynesia,2016-01-23,100,David Fincher
ObjectId(5e13ce3a054a095daa7a41e7),French Polynesia,2016-01-30,2,Jonathan Hensleigh
ObjectId(5e13ce3a054a095daa7a41e8),Norway,2016-01-20,98,Corey Grant
ObjectId(5e13ce3a054a095daa7a41e9),Guyana,2016-01-14,1,Richard Fleischer
ObjectId(5e13ce3a054a095daa7a41ea),Guyana,2016-01-29,98,Louis Leterrier
ObjectId(5e13ce3a054a095daa7a41eb),Guyana,2016-01-24,54,Aki Kaurism�ki
ObjectId(5e13ce3a054a095daa7a41ec),Guyana,2016-01-17,98,Ethan Maniquis
ObjectId(5e13ce3a054a095daa7a41ed),Guyana,2016-01-17,100,Richard Lester
ObjectId(5e13ce3a054a095daa7a41ee),Guyana,2016-01-12,100,John Carpenter
ObjectId(5e13ce3a054a095daa7a41ef),Guyana,2016-01-19,100,Jane Campion
ObjectId(5e13ce3a054a095daa7a41f0),Guyana,2016-01-18,2,Rob Reiner
ObjectId(5e13ce3a054a095daa7a41f1),Bahrain,2016-01-14,100,David Lean
ObjectId(5e13ce3a054a095daa7a41f2),Bahrain,2016-01-28,3,Rob Cohen
ObjectId(5e13ce3a054a095daa7a41f3),Bahrain,2016-01-15,83,Fred Wolf
ObjectId(5e13ce3a054a095daa7a41f4),Mexico,2016-01-09,86,Paul Gross
ObjectId(5e13ce3a054a095daa7a41f5),Mexico,2016-01-02,98,Jaume Collet-Serra
ObjectId(5e13ce3a054a095daa7a41f6),Mexico,2016-01-14,100,John Woo
ObjectId(5e13ce3a054a095daa7a41f7),Turkmenistan,2016-01-29,100,Emily Dell
ObjectId(5e13ce3a054a095daa7a41f8),Turkmenistan,2016-01-15,82,Marc F. Adler
ObjectId(5e13ce3a054a095daa7a41f9),Turkmenistan,2016-01-17,98,Genndy Tartakovsky
ObjectId(5e13ce3a054a095daa7a41fa),Turkmenistan,2016-01-31,100,Hugh Hudson
ObjectId(5e13ce3a054a095daa7a41fb),Turkmenistan,2016-01-27,8,Jonathan Demme
ObjectId(5e13ce3a054a095daa7a41fc),Turkmenistan,2016-01-04,5,Danny Boyle
ObjectId(5e13ce3a054a095daa7a41fd),Turkmenistan,2016-01-23,98,Neil Jordan
ObjectId(5e13ce3a054a095daa7a41fe),Turkmenistan,2016-01-24,5,Patrick Creadon
ObjectId(5e13ce3a054a095daa7a41ff),Greenland,2016-01-03,100,Ethan Coen
ObjectId(5e13ce3a054a095daa7a4200),Greenland,2016-01-15,98,Frank Coraci
ObjectId(5e13ce3a054a095daa7a4201),Nigeria,2016-01-08,99,Michael Caton-Jones
ObjectId(5e13ce3a054a095daa7a4202),Dominican Republic,2016-01-11,100,Fred Walton
ObjectId(5e13ce3a054a095daa7a4203),Dominican Republic,2016-01-13,99,Jeff Franklin
ObjectId(5e13ce3a054a095daa7a4204),Dominican Republic,2016-01-27,99,Robert Stromberg
ObjectId(5e13ce3a054a095daa7a4205),Dominican Republic,2016-01-21,100,Malcolm D. Lee
ObjectId(5e13ce3a054a095daa7a4206),Dominican Republic,2016-01-08,100,Inna Evlannikova
ObjectId(5e13ce3a054a095daa7a4207),Uzbekistan,2016-01-03,98,Rawson Marshall Thurber
ObjectId(5e13ce3a054a095daa7a4208),Uzbekistan,2016-01-21,99,Kevin Smith
ObjectId(5e13ce3a054a095daa7a4209),Uzbekistan,2016-01-02,98,Craig Brewer
ObjectId(5e13ce3a054a095daa7a420a),Uzbekistan,2016-01-21,100,Thea Sharrock
ObjectId(5e13ce3a054a095daa7a420b),Uzbekistan,2016-01-08,98,John Duigan
ObjectId(5e13ce3a054a095daa7a420c),Uzbekistan,2016-01-15,98,
ObjectId(5e13ce3a054a095daa7a420d),Uzbekistan,2016-01-08,100,David Cronenberg
ObjectId(5e13ce3a054a095daa7a420e),Uzbekistan,2016-01-30,100,�ric Tessier
ObjectId(5e13ce3a054a095daa7a420f),Uzbekistan,2016-01-30,99,E. Elias Merhige
ObjectId(5e13ce3a054a095daa7a4210),Uzbekistan,2016-01-01,98,Renny Harlin
ObjectId(5e13ce3a054a095daa7a4211),Uzbekistan,2016-01-22,98,John A. Davis
ObjectId(5e13ce3a054a095daa7a4212),Uzbekistan,2016-01-10,98,Kar-Wai Wong
ObjectId(5e13ce3a054a095daa7a4213),Uzbekistan,2016-01-22,99,Terrence Malick
ObjectId(5e13ce3a054a095daa7a4214),Uzbekistan,2016-01-22,98,�lex de la Iglesia
ObjectId(5e13ce3a054a095daa7a4215),Uzbekistan,2016-01-11,4,Noah Baumbach
ObjectId(5e13ce3a054a095daa7a4216),Puerto Rico,2016-01-21,2,Amy Heckerling
ObjectId(5e13ce3a054a095daa7a4217),Puerto Rico,2016-01-24,100,Chris Nahon
ObjectId(5e13ce3a054a095daa7a4218),Puerto Rico,2016-01-15,100,Tom Hanks
ObjectId(5e13ce3a054a095daa7a4219),Puerto Rico,2016-01-16,100,
ObjectId(5e13ce3a054a095daa7a421a),Puerto Rico,2016-01-04,99,Stanley Donen
ObjectId(5e13ce3a054a095daa7a421b),Puerto Rico,2016-01-18,98,John Frankenheimer
ObjectId(5e13ce3a054a095daa7a421c),Lao People_s Democratic Republic,2016-01-03,4,Michel Gondry
ObjectId(5e13ce3a054a095daa7a421d),Lao People_s Democratic Republic,2016-01-23,100,Guy Hamilton
ObjectId(5e13ce3a054a095daa7a421e),Lao People_s Democratic Republic,2016-01-09,98,Peter Farrelly
ObjectId(5e13ce3a054a095daa7a421f),Lao People_s Democratic Republic,2016-01-15,99,Steve Carr
ObjectId(5e13ce3a054a095daa7a4220),Lao People_s Democratic Republic,2016-01-21,100,Henry Joost
ObjectId(5e13ce3a054a095daa7a4221),Lao People_s Democratic Republic,2016-01-23,98,Fatih Akin
ObjectId(5e13ce3a054a095daa7a4222),Lao People_s Democratic Republic,2016-01-09,100,Michael Kang
ObjectId(5e13ce3a054a095daa7a4223),Lao People_s Democratic Republic,2016-01-11,100,Dominic Sena
ObjectId(5e13ce3a054a095daa7a4224),San Marino,2016-01-08,100,Mike Newell
ObjectId(5e13ce3a054a095daa7a4225),San Marino,2016-01-18,99,David Twohy
ObjectId(5e13ce3a054a095daa7a4226),Zimbabwe,2016-01-15,2,Nick Love
ObjectId(5e13ce3a054a095daa7a4227),Zimbabwe,2016-01-10,3,Troy Nixey
ObjectId(5e13ce3a054a095daa7a4228),Zimbabwe,2016-01-06,100,Les Mayfield
ObjectId(5e13ce3a054a095daa7a4229),Zimbabwe,2016-01-07,98,Dan Scanlon
ObjectId(5e13ce3a054a095daa7a422a),Zimbabwe,2016-01-02,100,Brian Koppelman
ObjectId(5e13ce3a054a095daa7a422b),Zimbabwe,2016-01-04,99,John Boorman
ObjectId(5e13ce3a054a095daa7a422c),Zimbabwe,2016-01-06,98,Spike Jonze
ObjectId(5e13ce3a054a095daa7a422d),Chad,2016-01-26,100,Gabor Csupo
ObjectId(5e13ce3a054a095daa7a422e),Chad,2016-01-10,98,Michael Mann
ObjectId(5e13ce3a054a095daa7a422f),Chad,2016-01-05,100,Peter Sollett
ObjectId(5e13ce3a054a095daa7a4230),Chad,2016-01-08,100,Steven Spielberg
ObjectId(5e13ce3a054a095daa7a4231),Chad,2016-01-04,5,Sacha Bennett
ObjectId(5e13ce3a054a095daa7a4232),Chad,2016-01-31,98,Mike Binder
ObjectId(5e13ce3a054a095daa7a4233),Chad,2016-01-09,99,Chris Wedge
ObjectId(5e13ce3a054a095daa7a4234),Chad,2016-01-30,98,Daniel Espinosa
ObjectId(5e13ce3a054a095daa7a4235),Chad,2016-01-09,99,Brian Levant
ObjectId(5e13ce3a054a095daa7a4236),Philippines,2016-01-18,99,Timur Bekmambetov
ObjectId(5e13ce3a054a095daa7a4237),Philippines,2016-01-07,98,Sarah Gavron
ObjectId(5e13ce3a054a095daa7a4238),Philippines,2016-01-21,5,Tom Walsh
ObjectId(5e13ce3a054a095daa7a4239),Philippines,2016-01-26,100,Richard Linklater
ObjectId(5e13ce3a054a095daa7a423a),Philippines,2016-01-18,98,Tamara Jenkins
ObjectId(5e13ce3a054a095daa7a423b),Philippines,2016-01-16,85,Rob Reiner
ObjectId(5e13ce3a054a095daa7a423c),Philippines,2016-01-05,25,Rebecca Miller
ObjectId(5e13ce3a054a095daa7a423d),Philippines,2016-01-09,100,Jee-woon Kim
ObjectId(5e13ce3a054a095daa7a423e),Norfolk Island,2016-01-30,73,Phillip Noyce
ObjectId(5e13ce3a054a095daa7a423f),Norfolk Island,2016-01-22,99,Jason Eisener
ObjectId(5e13ce3a054a095daa7a4240),Norfolk Island,2016-01-31,98,Catherine Hardwicke
ObjectId(5e13ce3a054a095daa7a4241),Norfolk Island,2016-01-18,98,Benny Boom
ObjectId(5e13ce3a054a095daa7a4242),Norfolk Island,2016-01-21,100,Analeine Cal y Mayor
ObjectId(5e13ce3a054a095daa7a4243),Saint Helena,2016-01-23,100,Richard Linklater
ObjectId(5e13ce3a054a095daa7a4244),Saint Helena,2016-01-03,100,Roland Joff�
ObjectId(5e13ce3a054a095daa7a4245),Algeria,2016-01-14,99,Richard Lester
ObjectId(5e13ce3a054a095daa7a4246),Algeria,2016-01-06,99,Enrique Begne
ObjectId(5e13ce3a054a095daa7a4247),Algeria,2016-01-26,99,Jerry Zucker
ObjectId(5e13ce3a054a095daa7a4248),Algeria,2016-01-18,100,Peter Ramsey
ObjectId(5e13ce3a054a095daa7a4249),Algeria,2016-01-16,99,Wallace Wolodarsky
ObjectId(5e13ce3a054a095daa7a424a),Algeria,2016-01-19,100,Jeb Stuart
ObjectId(5e13ce3a054a095daa7a424b),Algeria,2016-01-14,100,Oliver Stone
ObjectId(5e13ce3a054a095daa7a424c),Algeria,2016-01-15,98,Avi Nesher
ObjectId(5e13ce3a054a095daa7a424d),Algeria,2016-01-22,99,Jonathan Liebesman
ObjectId(5e13ce3a054a095daa7a424e),Algeria,2016-01-03,3,Francis Ford Coppola
ObjectId(5e13ce3a054a095daa7a424f),Algeria,2016-01-29,100,Claude Chabrol
ObjectId(5e13ce3a054a095daa7a4250),Algeria,2016-01-25,87,Danny Boyle
ObjectId(5e13ce3a054a095daa7a4251),United States Minor Outlying Islands,2016-01-04,100,Gil Junger
ObjectId(5e13ce3a054a095daa7a4252),United States Minor Outlying Islands,2016-01-05,3,Youssef Delara
ObjectId(5e13ce3a054a095daa7a4253),United States Minor Outlying Islands,2016-01-25,100,Marc Abraham
ObjectId(5e13ce3a054a095daa7a4254),United States Minor Outlying Islands,2016-01-11,98,Florent-Emilio Siri
ObjectId(5e13ce3a054a095daa7a4255),United States Minor Outlying Islands,2016-01-06,100,Sammo Kam-Bo Hung
ObjectId(5e13ce3a054a095daa7a4256),United States Minor Outlying Islands,2016-01-27,99,Stephen Chbosky
ObjectId(5e13ce3a054a095daa7a4257),Algeria,2016-01-17,98,Steve Carr
ObjectId(5e13ce3a054a095daa7a4258),Algeria,2016-01-14,99,Katsuhiro �tomo
ObjectId(5e13ce3a054a095daa7a4259),Algeria,2016-01-22,98,Tate Taylor
ObjectId(5e13ce3a054a095daa7a425a),Macedonia,2016-01-09,58,Michael Ritchie
ObjectId(5e13ce3a054a095daa7a425b),Macedonia,2016-01-02,100,Dave Borthwick
ObjectId(5e13ce3a054a095daa7a425c),Macedonia,2016-01-30,98,Jon Wright
ObjectId(5e13ce3a054a095daa7a425d),Macedonia,2016-01-17,98,Spike Lee
ObjectId(5e13ce3a054a095daa7a425e),Macedonia,2016-01-11,98,Justin Kerrigan
ObjectId(5e13ce3a054a095daa7a425f),Macedonia,2016-01-06,100,Jean-Luc Godard
ObjectId(5e13ce3a054a095daa7a4260),Macedonia,2016-01-17,99,Richard Curtis
ObjectId(5e13ce3a054a095daa7a4261),Macedonia,2016-01-10,99,George Lucas
ObjectId(5e13ce3a054a095daa7a4262),Macedonia,2016-01-13,99,Brian De Palma
ObjectId(5e13ce3a054a095daa7a4263),Macedonia,2016-01-22,98,Bradley Rust Gray
ObjectId(5e13ce3a054a095daa7a4264),Macedonia,2016-01-19,65,Robert Heath
ObjectId(5e13ce3a054a095daa7a4265),Bhutan,2016-01-17,100,Sidney Lumet
ObjectId(5e13ce3a054a095daa7a4266),Bhutan,2016-01-22,99,George Sidney
ObjectId(5e13ce3a054a095daa7a4267),Bhutan,2016-01-27,100,James L. Brooks
ObjectId(5e13ce3a054a095daa7a4268),Bhutan,2016-01-30,100,Whit Stillman
ObjectId(5e13ce3a054a095daa7a4269),Bhutan,2016-01-08,98,Kathryn Bigelow
ObjectId(5e13ce3a054a095daa7a426a),Bhutan,2016-01-29,100,Cassandra Nicolaou
ObjectId(5e13ce3a054a095daa7a426b),Bhutan,2016-01-13,99,Adam McKay
ObjectId(5e13ce3a054a095daa7a426c),Bhutan,2016-01-23,100,Roger Donaldson
ObjectId(5e13ce3a054a095daa7a426d),Bhutan,2016-01-24,100,Stephen Hillenburg
ObjectId(5e13ce3a054a095daa7a426e),Bhutan,2016-01-28,4,Richard E. Grant
ObjectId(5e13ce3a054a095daa7a426f),Saint Pierre and Miquelon,2016-01-07,2,M. Night Shyamalan
ObjectId(5e13ce3a054a095daa7a4270),Gambia,2016-01-31,100,Victor Fleming
ObjectId(5e13ce3a054a095daa7a4271),Gambia,2016-01-16,98,
ObjectId(5e13ce3a054a095daa7a4272),Ecuador,2016-01-06,99,Wayne Wang
ObjectId(5e13ce3a054a095daa7a4273),Ecuador,2016-01-30,100,James Manera
ObjectId(5e13ce3a054a095daa7a4274),Ecuador,2016-01-15,98,Larry Clark
ObjectId(5e13ce3a054a095daa7a4275),Ecuador,2016-01-16,99,Tim Robbins
ObjectId(5e13ce3a054a095daa7a4276),Ecuador,2016-01-04,100,Hugh Wilson
ObjectId(5e13ce3a054a095daa7a4277),Ecuador,2016-01-24,100,Mike Judge
ObjectId(5e13ce3a054a095daa7a4278),Ecuador,2016-01-17,31,Sanjay Rawal
ObjectId(5e13ce3a054a095daa7a4279),Ecuador,2016-01-25,100,David O. Russell
ObjectId(5e13ce3a054a095daa7a427a),Ecuador,2016-01-20,1,John Glen
ObjectId(5e13ce3a054a095daa7a427b),Ecuador,2016-01-02,100,Mario Van Peebles
ObjectId(5e13ce3a054a095daa7a427c),Ecuador,2016-01-12,98,Lance Mungia
ObjectId(5e13ce3a054a095daa7a427d),Ecuador,2016-01-04,98,Brian Koppelman
ObjectId(5e13ce3a054a095daa7a427e),Ecuador,2016-01-29,100,Patrick Hughes
ObjectId(5e13ce3a054a095daa7a427f),Ecuador,2016-01-13,8,Terrence Malick
ObjectId(5e13ce3a054a095daa7a4280),Bhutan,2016-01-07,100,Tommy Oliver
ObjectId(5e13ce3a054a095daa7a4281),Bhutan,2016-01-11,98,Robert Zemeckis
ObjectId(5e13ce3a054a095daa7a4282),Bhutan,2016-01-29,98,Teddy Chan
ObjectId(5e13ce3a054a095daa7a4283),Bhutan,2016-01-07,99,Brian Trenchard-Smith
ObjectId(5e13ce3a054a095daa7a4284),Bhutan,2016-01-26,100,James L. Brooks
ObjectId(5e13ce3a054a095daa7a4285),Bhutan,2016-01-15,99,Steven Soderbergh
ObjectId(5e13ce3a054a095daa7a4286),Bhutan,2016-01-17,98,Douglas Trumbull
ObjectId(5e13ce3a054a095daa7a4287),"Tanzania, United Republic of",2016-01-06,1,James Mangold
ObjectId(5e13ce3a054a095daa7a4288),"Tanzania, United Republic of",2016-01-15,98,David Lean
ObjectId(5e13ce3a054a095daa7a4289),"Tanzania, United Republic of",2016-01-12,100,Mary Pat Kelly
ObjectId(5e13ce3a054a095daa7a428a),"Tanzania, United Republic of",2016-01-25,98,William A. Graham
ObjectId(5e13ce3a054a095daa7a428b),"Tanzania, United Republic of",2016-01-04,100,Nate Parker
ObjectId(5e13ce3a054a095daa7a428c),"Tanzania, United Republic of",2016-01-07,98,Patricia Riggen
ObjectId(5e13ce3a054a095daa7a428d),Eritrea,2016-01-28,98,Tarsem Singh
ObjectId(5e13ce3a054a095daa7a428e),Eritrea,2016-01-01,98,Saul Dibb
ObjectId(5e13ce3a054a095daa7a428f),Guam,2016-01-06,98,Patricia Rozema
ObjectId(5e13ce3a054a095daa7a4290),Guam,2016-01-24,100,Terrence Malick
ObjectId(5e13ce3a054a095daa7a4291),Guam,2016-01-28,100,James Ivory
ObjectId(5e13ce3a054a095daa7a4292),Switzerland,2016-01-14,98,Mikel Rueda
ObjectId(5e13ce3a054a095daa7a4293),Saint Pierre and Miquelon,2016-01-17,100,Chris Robinson
ObjectId(5e13ce3a054a095daa7a4294),Saint Pierre and Miquelon,2016-01-28,99,Wayne Wang
ObjectId(5e13ce3a054a095daa7a4295),Saint Pierre and Miquelon,2016-01-23,100,Jonathan Frakes
ObjectId(5e13ce3a054a095daa7a4296),Saint Pierre and Miquelon,2016-01-27,98,Ralph Fiennes
ObjectId(5e13ce3a054a095daa7a4297),Saint Pierre and Miquelon,2016-01-02,98,Neill Blomkamp
ObjectId(5e13ce3a054a095daa7a4298),Saint Pierre and Miquelon,2016-01-04,82,William Malone
ObjectId(5e13ce3a054a095daa7a4299),Saint Pierre and Miquelon,2016-01-11,100,Colin Trevorrow
ObjectId(5e13ce3a054a095daa7a429a),Saint Pierre and Miquelon,2016-01-08,100,C. Jay Cox
ObjectId(5e13ce3a054a095daa7a429b),Saint Pierre and Miquelon,2016-01-08,100,Randall Wallace
